DVR:Subscription free electronic program guide (EPG):Power management:Multiple TV tuner card support:CableCARD support:CAM support:ATSC tuner support:Automated commercial skipping:Teletext:Schedule timed recordings:Personalized intelligent recording and scheduling:DRM support:DVB (T/T2, S/S2, C) tuner support:Smartphone/tablet playback:Smartphone/tablet syncing:Smartphone/tablet remote control
Beyond TV:Yes:Yes:Yes:No:Dunno:Yes:Yes:No:Yes:Yes:No:No:Dunno:Dunno:Dunno
EyeTV:other guide info varies by region:Yes:Yes:No:Dunno:Yes:yes2External add-on:Yes:Yes:Yes:Yes:Yes:Dunno:Dunno:Dunno
WinTV:Yes:Yes:Yes:Limited:Dunno:Yes:No:Yes:Yes:Yes:No:Yes:Yes:Dunno:Dunno
Kodi (formerly XBMC):yes:yes:External add-on:External add-on:External add-on:External add-on:yes:External add-on:External add-on:External add-on:External add-on:External add-on:Using Plugin:Using Plugin:Using Apps
NextPVR:Yes:Yes:Yes:Partial:Yes:Yes:Yes:Yes:Yes:Yes:unk:Yes:Yes:Dunno:Dunno
MediaPortal:/XMLTV:Yes:Yes:Partial""CableCardInfo"":Supported on some specific cards:Yes:yes2Using Plugin:Yes:Yes:Yes:Partial support:Yes:Yes""aMPDriodDesc"":Dunno:yes
MediaPhoenix/ShowShifter:DVB:unk:Yes:No:Dunno:unk:No:No:Yes:Yes:unk:Yes:No:No:No
MythTV:other services region dependent:Yes:Yes:Limited:Yes:Yes:Yes:Yes:Yes:Requires external add-on:No:Yes:Yes""MythTVTabletPhone"":No:Yes
SageTV:Yes (with former purchased license):Yes:Yes:Partial Using Plugin:Dunno:Yes:Using Plugin:No:Yes:Yes:No:Dunno:Dunno:Dunno:Dunno
Video Disk Recorder:Yes:Yes:Yes:No:yes:Yes:No:Using Plugin:yes:Using Plugin:No:Yes:Using Plugin:No:Using Plugin
Windows Media Center:Yes:Yes:Yes""f"":Yes""f"":Dunno:Yes:External add-on:Yes:Yes:Yes""f"":Yes; also respects ""do not record"" flag:Supports DVB-T/T2 and DVB-S/S2; does not support DVB-C:Yes:Yes:Yes
VBox@TV:DVB Guide info varies by broadcaster and TV service provider:No:Yes:No:Yes:Yes:Dunno:Yes:Yes:Yes:Dunno:Yes:Yes:Yes:Yes
