 Program: Developer: License: Supported file systems: Supported platforms: GUI: CLI: Script: Scheduler: Boot time: Auto defrag when idle: Stable release
Auslogics Disk Defrag:Auslogics:[[Freeware]]:FAT16, FAT32, NTFS:Windows XP and later:Yes:Yes::Yes:Yes:Yes:Latest stable software release/Auslogics Disk Defrag
AVG PC TuneUp:AVG Technologies:[[Trialware]]:::::::::2015 (v15.0.1001.238) (November 30, 2014)
Contig:Microsoft:[[Freeware]]:NTFS:Windows XP and later;Windows Server 2003 and later:No:Yes:No:Yes, with [[Windows Task Scheduler]]:No:Yes, with [[Windows Task Scheduler]]Windows Task Scheduler ""Idle"" schedules and options settings will be applied to scheduled tasks.:1.6 (February 1, 2011)
Defraggler:Piriform:[[Freeware]]:FAT32, NTFS, exFAT, ReFS:Windows XP and later:Yes:Yes:No:Yes, with [[Windows Task Scheduler]]Defraggler's GUI only provides an interface to configure defragmenting activity in [[Windows Task Scheduler]].:Yes:Yes, with [[Windows Task Scheduler]]""ScheduleIdle"":Latest stable software release/Defraggler
Disk Defragmenter:Microsoft:Bundled with [[Microsoft Windows]]:FAT16, FAT32, NTFS, ReFS:Windows NT 4 and later;Windows 95 and later:Yes:Yes:Yes:Yes; via [[Security and Maintenance]]:No:Yes; via [[Security and Maintenance]]:Same as Windows
Diskeeper:Condusiv Technologies:[[Trialware]]:FAT16, FAT32, NTFS:Windows XP and later:Yes:Yes:Yes:YesCondusiv Technologies claims its InvisiTasking technology eliminates the need for scheduled defragmentation.:Yes:Yes:Latest stable software release/Diskeeper
JkDefrag:Jeroen Kessels:[[GNU GPL]]:FAT & NTFS:Windows 2000, Windows XP, Windows Vista:Yes:Yes:::::3.36.0.2 / August 31, 2008
O&O Defrag:O&O Software:[[Trialware]]:FAT16, FAT32, NTFS:Windows 2000, XP, Vista, Server 2008, 7, and 8:Yes:Yes::Yes:Yes:Yes:Latest stable software release/O&O Defrag
PageDefrag:Microsoft:[[Freeware]]:::::::::
PerfectDisk:Raxco:[[Trialware]]:::::::::
UltimateDefrag:DiskTrix:[[Trialware]]:FAT32, NTFS:Windows XP and later:Yes:::Yes:Yes::Latest stable software release/UltimateDefrag
UltraDefrag:Dmitri Arkhangelski, Justin Dearing, Sayem Chaklader, Stefan Pendl:[[GNU GPL]]:FAT12, FAT16, FAT32, NTFS, exFAT:Windows NT 4.0 and later:Yes:Yes:YesUltraDefrag can be run in batch scripts and apply several parameters separately for each disk.:Yes, with [[Windows Task Scheduler]]:Yes:Yes, with [[Windows Task Scheduler]]""ScheduleIdle"":Latest stable software release/UltraDefrag
Vopt:GoldenBow (or DataTuna):Discontinued (formerly [[freeware]]):FAT32, NTFS:Windows 2000 and later:Yes:::Yes:::Latest stable software release/Vopt
Program:Developer:License:Supported file systems:Supported platforms:GUI:CLI:Script:Scheduler:Boot time:Auto defrag when idle:Stable release
